,날짜,읍면동,관광기후지수,평균기온,일강수량,최대풍속,월,요일,총방문자수,연도
2991,2018-03-13,대정읍,69.97,15.1,0.0,4.0,3,1,138092,2018
2992,2018-03-14,대정읍,69.13,17.2,0.0,5.0,3,2,143128,2018
2993,2018-03-15,대정읍,28.16,15.4,36.0,6.2,3,3,134100,2018
2994,2018-03-16,대정읍,31.61,10.5,0.5,11.9,3,4,154838,2018
2995,2018-03-17,대정읍,62.5,10.5,0.0,9.2,3,5,176670,2018
2996,2018-03-18,대정읍,32.32,15.4,8.0,6.6,3,6,152856,2018
2997,2018-03-19,대정읍,29.13,12.8,20.5,8.7,3,0,132573,2018
2998,2018-03-20,대정읍,14.78,10.0,7.0,19.5,3,1,119769,2018
2999,2018-03-21,대정읍,18.09,6.6,11.5,9.8,3,2,149465,2018
3000,2018-03-22,대정읍,53.11,7.3,1.0,10.3,3,3,138141,2018
3001,2018-03-23,대정읍,64.85,9.0,0.0,5.9,3,4,139672,2018
3002,2018-03-24,대정읍,67.41,12.3,0.0,4.1,3,5,135927,2018
3003,2018-03-25,대정읍,69.97,13.3,0.0,3.2,3,6,138822,2018
3004,2018-03-26,대정읍,68.08,14.3,0.0,2.0,3,0,140173,2018
3005,2018-03-27,대정읍,71.48,14.5,0.0,1.9,3,1,142634,2018
3006,2018-03-28,대정읍,74.04,15.5,0.0,2.6,3,2,135615,2018
3007,2018-03-29,대정읍,73.2,15.6,0.0,2.3,3,3,141181,2018
3008,2018-03-30,대정읍,69.13,15.0,0.0,8.5,3,4,149443,2018
3009,2018-03-31,대정읍,69.13,15.8,0.0,6.5,3,5,171157,2018
3010,2018-04-01,대정읍,67.42,18.0,0.0,3.8,4,6,127780,2018
3011,2018-04-02,대정읍,75.76,18.8,0.0,4.0,4,0,121530,2018
3012,2018-04-03,대정읍,71.69,19.1,0.0,3.9,4,1,128371,2018
3013,2018-04-04,대정읍,43.36,18.7,0.5,2.9,4,2,128618,2018
3014,2018-04-05,대정읍,34.96,17.2,2.5,7.6,4,3,117931,2018
3015,2018-04-06,대정읍,33.37,11.3,8.5,15.1,4,4,124148,2018
3016,2018-04-07,대정읍,51.6,8.3,1.5,14.5,4,5,129228,2018
3017,2018-04-08,대정읍,65.9,12.2,0.0,8.9,4,6,159871,2018
3018,2018-04-09,대정읍,72.53,15.0,0.0,6.0,4,0,135663,2018
3019,2018-04-10,대정읍,64.6,17.1,0.0,6.1,4,1,144366,2018
3020,2018-04-11,대정읍,73.59,17.2,0.0,6.4,4,2,160903,2018
3021,2018-04-12,대정읍,71.69,17.5,0.0,3.3,4,3,170815,2018
3022,2018-04-13,대정읍,40.17,17.1,0.0,10.8,4,4,166093,2018
3023,2018-04-14,대정읍,26.65,13.8,23.5,12.0,4,5,129734,2018
3024,2018-04-15,대정읍,62.5,11.8,0.0,12.2,4,6,157461,2018
3025,2018-04-16,대정읍,59.74,12.7,0.0,7.3,4,0,178174,2018
3026,2018-04-17,대정읍,62.3,14.8,0.0,4.2,4,1,172485,2018
3027,2018-04-18,대정읍,68.08,13.4,0.0,4.2,4,2,167705,2018
3028,2018-04-19,대정읍,74.04,14.7,0.0,3.1,4,3,152635,2018
3029,2018-04-20,대정읍,81.72,15.7,0.0,2.1,4,4,175393,2018
3030,2018-04-21,대정읍,67.62,18.1,0.0,4.8,4,5,191381,2018
3031,2018-04-22,대정읍,43.27,19.3,18.0,5.7,4,6,155639,2018
3032,2018-04-23,대정읍,40.96,18.6,149.5,4.8,4,0,138012,2018
3033,2018-04-24,대정읍,38.86,15.7,23.0,4.3,4,1,136001,2018
3034,2018-04-25,대정읍,42.14,14.1,2.0,3.0,4,2,153689,2018
3035,2018-04-26,대정읍,62.3,14.6,0.0,4.8,4,3,169465,2018
3036,2018-04-27,대정읍,77.65,15.1,0.0,6.0,4,4,166048,2018
3037,2018-04-28,대정읍,76.6,15.6,0.0,2.1,4,5,178868,2018
3038,2018-04-29,대정읍,65.91,16.9,0.0,2.8,4,6,164015,2018
3039,2018-04-30,대정읍,34.79,18.0,61.5,5.6,4,0,133405,2018
3040,2018-05-01,대정읍,45.03,19.8,0.5,5.3,5,1,128922,2018
3041,2018-05-02,대정읍,44.32,16.0,1.5,7.5,5,2,113383,2018
3042,2018-05-03,대정읍,67.62,14.6,0.0,10.6,5,3,132655,2018
3043,2018-05-04,대정읍,71.02,15.0,0.0,6.0,5,4,151596,2018
3044,2018-05-05,대정읍,69.52,17.6,0.0,4.8,5,5,166946,2018
3045,2018-05-06,대정읍,36.89,17.2,119.0,5.6,5,6,147585,2018
3046,2018-05-07,대정읍,40.96,17.4,9.0,5.5,5,0,149168,2018
3047,2018-05-08,대정읍,60.16,16.9,0.0,11.8,5,1,124023,2018
3048,2018-05-09,대정읍,69.13,15.3,0.0,7.3,5,2,129642,2018
3049,2018-05-10,대정읍,76.6,15.1,0.0,3.7,5,3,150553,2018
3050,2018-05-11,대정읍,74.25,17.3,0.0,4.2,5,4,149548,2018
3051,2018-05-12,대정읍,40.88,18.8,12.0,5.4,5,5,156541,2018
3052,2018-05-13,대정읍,46.08,16.2,55.0,7.3,5,6,130002,2018
3053,2018-05-14,대정읍,87.05,19.5,0.0,3.2,5,0,147323,2018
3054,2018-05-15,대정읍,68.08,21.2,0.0,5.0,5,1,139960,2018
3055,2018-05-16,대정읍,78.08,21.3,0.0,5.9,5,2,150964,2018
3056,2018-05-17,대정읍,57.92,21.1,2.0,5.5,5,3,142815,2018
3057,2018-05-18,대정읍,54.22,19.0,8.0,4.9,5,4,139643,2018
3058,2018-05-19,대정읍,65.45,17.6,0.5,12.5,5,5,173581,2018
3059,2018-05-20,대정읍,54.12,18.0,1.5,15.2,5,6,165547,2018
3060,2018-05-21,대정읍,75.69,18.8,0.0,10.3,5,0,171065,2018
3061,2018-05-22,대정읍,52.8,20.2,8.0,6.3,5,1,180716,2018
3062,2018-05-23,대정읍,56.1,16.9,14.0,10.3,5,2,139610,2018
3063,2018-05-24,대정읍,87.51,18.7,0.0,3.8,5,3,157974,2018
3064,2018-05-25,대정읍,47.97,18.9,1.5,3.2,5,4,164645,2018
3065,2018-05-26,대정읍,65.21,19.1,3.5,7.0,5,5,176233,2018
3066,2018-05-27,대정읍,58.38,20.0,2.0,2.2,5,6,172604,2018
3067,2018-05-28,대정읍,62.45,20.3,14.5,4.5,5,0,124966,2018
3068,2018-05-29,대정읍,63.25,20.2,0.5,2.7,5,1,135150,2018
3069,2018-05-30,대정읍,87.9,20.1,0.0,2.4,5,2,143050,2018
3070,2018-05-31,대정읍,73.42,18.7,0.0,6.9,5,3,136918,2018
3071,2018-06-01,대정읍,94.02,20.5,0.0,3.3,6,4,119214,2018
3072,2018-06-02,대정읍,95.08,20.5,0.0,2.0,6,5,132975,2018
3073,2018-06-03,대정읍,86.62,20.8,0.0,2.1,6,6,154142,2018
3074,2018-06-04,대정읍,84.95,22.5,0.0,4.4,6,0,133322,2018
3075,2018-06-05,대정읍,51.63,20.8,28.5,6.1,6,1,118604,2018
3076,2018-06-06,대정읍,81.78,21.5,0.0,1.8,6,2,145955,2018
3077,2018-06-07,대정읍,95.08,21.3,0.0,2.4,6,3,134921,2018
3078,2018-06-08,대정읍,95.08,21.0,0.0,6.8,6,4,145009,2018
3079,2018-06-09,대정읍,59.62,22.0,0.0,8.0,6,5,145352,2018
3080,2018-06-10,대정읍,80.98,21.5,4.0,11.4,6,6,136101,2018
3081,2018-06-11,대정읍,57.88,19.8,22.0,3.7,6,0,134208,2018
3082,2018-06-12,대정읍,95.08,20.5,0.0,5.6,6,1,131321,2018
3083,2018-06-13,대정읍,92.35,21.4,0.0,6.4,6,2,145717,2018
3084,2018-06-14,대정읍,91.74,22.8,0.0,9.8,6,3,139862,2018
3085,2018-06-15,대정읍,84.15,22.1,0.0,10.8,6,4,142821,2018
3086,2018-06-16,대정읍,85.86,21.1,0.0,11.8,6,5,142334,2018
3087,2018-06-17,대정읍,89.16,21.1,0.0,6.1,6,6,140500,2018
3088,2018-06-18,대정읍,90.83,21.9,0.0,2.0,6,0,143641,2018
3089,2018-06-19,대정읍,54.17,21.4,48.0,5.3,6,1,132995,2018
3090,2018-06-20,대정읍,89.16,22.1,1.5,4.7,6,2,139211,2018
3091,2018-06-21,대정읍,95.08,23.5,0.0,5.4,6,3,127725,2018
3092,2018-06-22,대정읍,89.16,22.0,1.5,2.3,6,4,128235,2018
3093,2018-06-23,대정읍,69.51,21.2,1.5,3.8,6,5,150628,2018
3094,2018-06-24,대정읍,94.89,23.5,0.0,5.5,6,6,135691,2018
3095,2018-06-25,대정읍,67.8,23.8,0.0,3.9,6,0,125791,2018
3096,2018-06-26,대정읍,52.61,24.2,0.5,6.3,6,1,118704,2018
3097,2018-06-27,대정읍,59.51,23.6,6.0,6.7,6,2,117697,2018
3098,2018-06-28,대정읍,52.5,22.8,65.5,5.3,6,3,105764,2018
3099,2018-06-29,대정읍,54.17,23.3,44.0,3.9,6,4,119258,2018
3100,2018-06-30,대정읍,52.5,24.1,30.5,5.2,6,5,117434,2018
3101,2018-07-01,대정읍,52.83,25.5,1.5,6.4,7,6,100621,2018
3102,2018-07-02,대정읍,44.15,27.2,0.0,7.1,7,0,89075,2018
3103,2018-07-03,대정읍,43.63,25.3,0.0,9.7,7,1,93179,2018
3104,2018-07-04,대정읍,81.6,26.5,0.0,4.9,7,2,107636,2018
3105,2018-07-05,대정읍,64.85,25.0,0.0,3.8,7,3,109951,2018
3106,2018-07-06,대정읍,52.72,23.9,22.0,9.5,7,4,115829,2018
3107,2018-07-07,대정읍,54.83,21.5,0.0,12.8,7,5,105930,2018
3108,2018-07-08,대정읍,54.5,23.2,2.0,10.9,7,6,112926,2018
3109,2018-07-09,대정읍,56.17,25.6,0.5,5.4,7,0,123388,2018
3110,2018-07-10,대정읍,81.63,27.9,0.0,6.8,7,1,123824,2018
3111,2018-07-11,대정읍,80.78,27.5,0.0,6.4,7,2,122656,2018
3112,2018-07-12,대정읍,89.19,26.8,0.0,3.9,7,3,113431,2018
3113,2018-07-13,대정읍,89.19,26.0,0.0,2.4,7,4,115767,2018
3114,2018-07-14,대정읍,89.19,26.1,0.0,1.9,7,5,113776,2018
3115,2018-07-15,대정읍,89.19,26.5,0.0,2.1,7,6,122967,2018
3116,2018-07-16,대정읍,84.15,27.5,0.0,2.7,7,0,119135,2018
3117,2018-07-17,대정읍,84.15,27.6,0.0,2.9,7,1,113101,2018
3118,2018-07-18,대정읍,84.15,27.5,0.0,2.3,7,2,122236,2018
3119,2018-07-19,대정읍,79.09,27.7,0.0,2.4,7,3,128134,2018
3120,2018-07-20,대정읍,72.36,27.8,0.0,2.2,7,4,123800,2018
3121,2018-07-21,대정읍,55.5,31.0,0.0,7.3,7,5,134531,2018
3122,2018-07-22,대정읍,14.36,29.0,0.0,10.3,7,6,110140,2018
3123,2018-07-23,대정읍,74.87,28.6,0.0,6.0,7,0,121177,2018
3124,2018-07-24,대정읍,69.81,28.1,0.0,4.7,7,1,130161,2018
3125,2018-07-25,대정읍,46.22,28.3,0.0,3.0,7,2,126795,2018
3126,2018-07-26,대정읍,59.72,28.0,0.0,1.9,7,3,137242,2018
3127,2018-07-27,대정읍,67.3,29.4,0.0,4.3,7,4,121341,2018
3128,2018-07-28,대정읍,56.34,29.7,0.0,5.1,7,5,144993,2018
3129,2018-07-29,대정읍,49.59,29.0,0.0,6.2,7,6,150461,2018
3130,2018-07-30,대정읍,46.47,28.7,0.0,6.0,7,0,143658,2018
3131,2018-07-31,대정읍,63.06,29.7,0.0,5.6,7,1,152266,2018
3132,2018-08-01,대정읍,47.88,29.5,0.0,7.1,8,2,128845,2018
3133,2018-08-02,대정읍,46.25,30.9,0.0,9.2,8,3,132221,2018
3134,2018-08-03,대정읍,14.66,28.5,9.0,7.5,8,4,120558,2018
3135,2018-08-04,대정읍,64.76,28.8,0.0,3.4,8,5,138014,2018
3136,2018-08-05,대정읍,59.72,29.0,0.0,3.0,8,6,151600,2018
3137,2018-08-06,대정읍,67.28,30.0,0.0,4.6,8,0,146485,2018
3138,2018-08-07,대정읍,51.26,28.3,3.5,3.7,8,1,147847,2018
3139,2018-08-08,대정읍,59.72,28.7,0.0,2.8,8,2,134929,2018
3140,2018-08-09,대정읍,63.91,30.0,0.0,4.1,8,3,151500,2018
3141,2018-08-10,대정읍,51.26,29.2,0.0,3.9,8,4,158558,2018
3142,2018-08-11,대정읍,58.02,29.3,0.0,8.0,8,5,155572,2018
3143,2018-08-12,대정읍,25.85,30.0,0.0,8.8,8,6,139058,2018
3144,2018-08-13,대정읍,51.49,29.7,4.5,8.7,8,0,132473,2018
